 5282   3   5   2   7   2   1   2   2   2   2   2   2   1   2122666666666666   36666   2   2   1666666666666   24   4   2   5   321   166666666666666666666226666   60   2   1   1   1   2   3   3   16666   666666666   166666666666666666666666666666666666666666666   9   3   1   2   2   2   3   166666666   5   5   5   5   4   1   1   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   1   1   2   1   1   2   2   2   2   3   1   1   1   2   2   3   2   5   3   2   2   2   4   4   4   6   6   6   3   3   5   3   4   6   2   3   6   1   3   1   2   3   3   2   3   2   2   3   3   2   7   2   3   4   3   1   2   1   1   1   2   2   2   1   1   1   1221311626 53   6   6  66 66   6616 72666   2   62666 966626666666666 16111   1   2   11   66615522222221222222122221210 91   1   1   1   2   2   2 4   2   6   6   6   6   6   6   6   6   611   3   2221222411222212112 524 10  1666120190,7292512170728226622212 00120 0.427005154723773NA               0.588662885NA         
 5311   3   6   5   9   2   1   2   2   2   2   2   1   2   2221   1   2   2   36666   1   1   2   2   0   1   13   3   4   2   421   2   1   2   2   2   222   4   40   2   2   2   2   1   3   3   16666   866666666   766666666666666666666666666666666666666666666   7   2   1   2   2   2   3   166666666   5   4   5   3   2   6   6   6   2   2   2   2   2   2   2   1   2   1   2   1   2   2   21   2   2   2   1   2   1   1   2   2   5   1   2   1   3   9   2   8   9   2   1   3   4   3   4   5   6   6   6   4   5   4   5   5   3   4   2  10   2   7   2   2   2   2   1   3   2   2   4   49999   2   2   2   3   1   3   2   2   2   2   2   1   3   1   2   3   212 611626 41   1   2   3 83   6116 72410   2   222 3 16 4666666666 1106621   2   6   63   1 5292322222222212212121222 7 31   1   2   2   2   2   2 2   1   1   2   2   2   2   2   2   2   222   1   2122322112222211424 351 56  5  5320180,32123474085148 2222313 97400 0.2602211138024334,79479841868188 0.1615764443,500151292
 5342   2   4   2   4   2   1   2   2   2   2   1   2   2   2122666666666666   36666   2   1   2   6   3   0   25   5   2   4   331   3   1   1   2   2   222   1   60   2   1   2   2   2   4   4   3   1   1   1   2   5   4   4666666666666666666666666666666666666  12   3   1   2   2   2   2   166666666   5   5   5   5   4   3   4   4   2   2   2   1   2   2   2   2   2   2   2   1   2   2   22   2   1   1   1   2   2   2   2   2   3   1   1   1   2   1   2   1   4   3   1   3   2   4   2   5   6   4   6   3   3   5   6   4   5   2   3   5   1   7   2   2   4   4   3   4   3   3   2   4   3   2   1   9   8   8   1   1   1   1   1   1   1   1   1   1   8   5121011626 41   1   2   7 16   6666104410   6   611 1 42 4661166666 3 66611   1   3   12   66616212122222222122222222212101   1   1   2   1   2   2 4   2   6   6   6   6   6   6   6   6   632   2   2222812222122211213 723 46  4  4120190,7918176464233564432215 922210.05963143589199120,2765651088211670.0762093770,454330917
 5352   2   4   1   2   2   1   2   2   2   2   2   2   2   2221   1   2   2   36666   2   2   1666666666666   15   5   1   5   331   4   1   1   2   2   221   2   60   2   1   2   2   2   5   5   5   1   1   4   1   4   5   6   1   1   1   2   2   2   1   2   2   1   2   1   2   2   2   4   36666   1   3   4   3   4   5   6   1   5   2   2   2   2   2   2   2   1   1   1   2   2   2   2   22   2   2   1   1   2   2   1   2   2   2   3   3   7   3   7   3   2   4   3   3   4   3   4   4   3   3   4   3   4   3   4   4   4   3   2   3   1   1   7   1   2   3   3   2   3   2   2   2   3   2   5   1   5   5   7   2   1   1   1   1   2   2   1   1   1   5   411 911626 31   3   2   6 16   6666104511   6   611 1 52 16641666 366 22643   2   6   61   66615422222221222122221222211 61   1   2   2   2   2   2 4   2   6   6   6   6   6   6   6   6   641   3   2122212211222212122 723 47  4  4420190,9011022480563434431414 76400 0.697134602453886NA               0.769986931NA         
 5362   2   4   27777   1   2   2   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   25   5   2   5   241   5   1   1   2   2   222   1   61   2   1   2   2   2   5   5   4   1   666666666   466666666666666666666666666666666666666666666  12   3   1   2   2   2   2   2   16666   5   5   5   5   4   1   1   6   2   2   2   2   2   2   2   1   2   2   2   1   2   2   22   1   1   1   1   2   2   1   2   2   2   2   2   1   2   2   2   2   5   3   1   1   2   4   4   3   3   6   6   3   3   4   4   4   3   2   3   8   1   2   2   2   2   3   2   2   2   2   2   4   2   5   1   5   5   5   1   1   2   1   1   1   2   1   1   1   5   5121211626 41   1   2   7 66   6611 72511   2   222 6 46 5666666666 4116621   1   2   11   66616522122222222222122222212 91   1   1   1   2   2   2 4   1   2   2   2   2   2   2   2   2   132   3   1322335221222122111 322 46  4  3320190,9004380416714585522515 23300 0.3749127991898350,4642676392004170.5918129120,938652958
 5372   3   3   3   7   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   15   5   1   5   431   2   1   2   2   2   222   2   50   2   1   2   2   2   2   3   2   2   666666666   566666666666666666666666666666666666666666666  10   3   1   2   2   2   4   166666666   5   5   5   5   5   4   4   4   2   2   2   1   2   2   2   2   2   2   2   2   2   2   12   2   2   1   2   1   2   2   2   2   2   1   2   1   2   1   2   1   3   3   2   2   2   3   4   3   6   5   6   3   3   4   6   4   6   4   3   39999   5   2   2   1   1   1   2   2   2   2   3   2   7   2   7   7   8   1   1   1   1   1   1   2   2   2   1   7   8111311626 41   1   2   7 66   6616 622 6   2   621 1 26 4666666666 2 26641   2   6   61   66614512222221222222122222210 31   1   2   1   1   2   2 3   1   2   2   2   2   1   2   2   2   222   3   2221232121222121312 632 61  6  5420190,8357974484159766621717 90221 0.6614147043971791,37297695367509 0.7240769561,317068428
 5382   3   4   2   1   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   23   4   3   3   321   2   1   2   2   2   222   3   50   2   1   2   2   2   1   3   16666   1   1   1   5   5   6   1   1   1   1   2   2   2   2   2  11   3   1   2   2   2   4   166666666   5   5   5   5   5   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   1   2   2   2   2   2   2   1   2   7   2   7   2   1   4   3   2   2   2   4   4   3   6   3   3   3   3   3   6   3   6   2   3   4   3   9   2   3   1   1   2   2   4   3   2   3   3   5   2   5   4   4   1   1   2   1   1   1   1   1   1   1   4   512 911626 31   3   2   2 16   6666 512 6   6   611 1 52 56611666 266114621   2   6   62   66614522222221212122222222211 81   1   1   1   1   2   2 4   2   6   6   6   6   6   6   6   6   631   2   2322231112212221123 521 55  5  6320190,5520063841872883312212 60221  1.081722392712840,6526744164803310.6606623330,586907559
 5392   3   6   1   9   2   2   2   2   2   2   2   2   2   1221   1   2   2   36666   2   2   1666666666666   25   5   5   5   541   166666666666666666666216666   50   2   1   1   1   2   3   3   3   1   1   1   1   6   5   6   1   1   1   1   2   2   2   2   2  10   3   1   2   2   2   2   166666666   5   3   3   3   3   3   3   3   1   2   2   2   2   2   2   2   2   2   2   2   2   2   11   1   2   1   2   2   2   1   2   2   4   1   1   7   1   5   2   2   39999   2   2   2   4   4   3   1   1   3   1   3   3   3   3   3   2   3   6   1   5   2   2   2   2   2   2   2   2   2   4   3   5   1   5   5   5   1   1   1   1   1   1   1   1   1   19999   5111111626 21   2   2   7 16   6666 622 6   6   611 1 51 56611666 266111611   2   6   61   66615512122222222122222222211101   1   1   1   1   1   2 3   1   2   1   2   2   2   2   2   2   212   3   2122112551222121213 524 61  6  5120190,6551702508023795521212 00112  1.15985182283164NA               1.417388815NA         
 5402   2   6   2   7   1   2   2   2   2   1   2   2   2   2122666666666666   36666   2   2   1666666666666   25   5   2   4   241   3   1   1   2   2   222   2   60   1   1   2   2   2   3   4   2   1   666666666   366666666666666666666666666666666666666666666   8   3   1   2   2   2   3   166666666   5   5   4   5   3   1   2   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   1   1   1   2   2   2   2   2   4   1   1   1   3   1   3   2   4   3   2   3   1   4   4   3   6   6   6   4   3   3   3   3   6   2   2   7   2   3   2   2   3   3   3   3   4   2   1   3   2   9   2   5   5   5   3   3   3   3   1   1   1   2   1   1   3   3111323612 41   1   2   7 32   66661151 5   2   621 1 46 2666666666 6 96641   1   3   41   66615122122222222121221222210 31   2   2   2   2   2   2 3   2   6   6   6   6   6   6   6   6   642   3   2422131121122211122 721 41  4  5420190,85211964078492 5541828 97400  1.29731419420649NA               1.166736123NA         
 5412   3   4   2   5   2   2   2   2   1   2   2   2   2   2122666666666666   36666   2   2   1666666666666   24   4   2   4   331   166666666666666666666126666   60   1   1   2   2   2   3   3   2   1   1   1   1   3   3   6   366666666666666666666666666666666  10   3   1   2   2   2   2   166666666   5   5   4   5   4   6   6   1   2   2   2   1   2   2   2   2   2   2   2   2   2   2   12   2   1   1   2   2   2   1   2   2   2   1   2   7   2   1   5   2   4   4   1   2   3   4   4   3   6   1   3   1   3   3   3   3   6   2   3   3   2   5   2   3   3   3   2   4   4   2   3   3   3   5   1   5   7   5   1   1   2   1   1   2   3   2   1   1   5   322 911626 13   6   6  66 16   6666115666   6   61666 526666121 2 566 64611   2   6   62   66614412122222222122222222210 92   1   1   1   1   2   2 4   2   6   6   6   6   6   6   6   6   631   2   2322231111212222124 532 36  3666120190,7026390529657543342717 70221 0.286755232494976NA               0.283554644NA         
 5421   2   6   48888   2   2   2   2   2   2   2   2   2   1221   1   2   2   36666   2   2   1666666666666   23   3   4   3   331   4   1   1   2   2   222   2   60   2   1   2   2   2   2   5   5   1   1   1   1   6   5   4666666666666666666666666666666666666   9   3   2   1   1   2   4   166666666   2   2   3   5   3   5   5   5   2   2   2   2   2   2   2   1   1   1   2   2   2   2   21   2   2   1   1   2   1   1   2   2   3   6   1   9   3   9   6   3   6   3   3   4   2   4   4   3   4   3   3   2   3   4   3   3   3   3   2   6   2   5   1   2   3   3   2   2   2   3   2   3   3   5   2   5   5   5   1   2   2   2   1   1   1   2   1   1   5   511 811626 41   1   2   5 16   6666 51511   6   611 1 52 56611666 266 72643   2   6   63   2 4143121222222222222222222 9 32   1   1   2   2   2   2 3   2   6   6   6   6   6   6   6   6   612   3   2121112111221121314 523 20  2  5420190,4432096571287193311212 11222  3.10490214983285NA               1.580014381NA         
 5442   3   5   27777   2   1   2   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   23   4   3   3   321   166666666666666666666216666   40   1   2   2   2   2   2   4   2   1   666666666   566666666666666666666666666666666666666666666   6   3   1   2   2   2   2   166666666   5   5   2   5   1   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   1   2   2   2   2   2   2   1   1   1   1   7   2   1   7   3   3   1   4   4   2   1   6   6   6   2   3   4   6   5   6   2   2  10   2   5   2   2   1   1   2   2   2   1   3   4   3   6   2   5   5   5   1   1   3   3   1   1   2   1   1   1   5   4221211626 12   3   2   7 66   6616 72666   2   62666 4666666666666 3 56611   2   6   63   1 524242122222222222122222277993   1   2   2   2   2   2 3   2   6   6   6   6   6   6   6   6   612   3   2121341225122111214 522 54  5666120190,5520063841872885522414 87400 0.619965868401543NA               0.943167988NA         
 5451   2   3   1   6   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   1   2   2   2   0   15   5   2   5   241   4   1   1   2   2   222   1   60   2   1   2   2   2   5   6   5   1   1   1   1   3   3   6   366666666666666666666666666666666  12   3   1   2   2   2   3   166666666   5   5   3   5   3   5   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   1   2   2   2   2   2   4   1   1   9   2   9   9   3   9   3   2   3   3   4   3   3   3   6   4   2   3   4   3   3   3   2   3   2   1   7   1   2   3   4   3   3   3   3   2   3   2   3   1   7   8   8   1   1   1   1   1   1   2   1   1   1   6   6111011626 41   1   2   6 16   6666104410   6   611 1 52 56611666 566 74632   1   2   21   66615512122222222122222222212 71   1   1   1   2   1   2 4   2   6   6   6   6   6   6   6   6   622   4   1321122332222111121 323 36  3  3420190,9137925627005954431515 12222 0.557554678927184NA               0.638979723NA         
 5472   3   4   2   2   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   23   4   2   4   331   2   1   2   2   2   222   2   60   2   1   2   2   2   3   4   16666   666666666   266666666666666666666666666666666666666666666  10   3   1   2   2   2   2   166666666   5   5   3   5   4   6   6   6   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   1   1   1   2   1   2   2   2   1   1   1   2   7   2   6   3   3   1   3   3   4   4   3   6   6   6   1   3   3   3   3   3   4   3   8   1   2   2   2   4   4   2   4   2   1   2   3   2   3   2   8   8   8   1   1   2   1   1   1   1   1   1   1   4   2121211626 41   1   2   4 66   6611 723 9   2   222 6 96 516666666666 16621   1   3   11   66615422222221212222112222210 61   1   2   2   2   2   2 5   2   6   6   6   6   6   6   6   6   632   3   2122214121222122112 431 20  2  3320190,6696427015706075522616 60221  0.54991911886123NA                 0.9110933NA         
 5482   3   2   2   2   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   24   4   2   3   331   3   2   1   2   2   222   1   60   2   1   2   2   2   4   4   2   2   1   1   2   6   5   4666666666666666666666666666666666666   9   2   1   2   2   2   2   166666666   1   5   5   5   5   5   4   4   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   2   1   2   2   2   2   2   2   4   5   1   1   2   2   2   2   2   3   2   2   1   4   2   4   5   6   6   3   4   4   4   5   6   2   2   4   1   7   1   3   1   1   2   2   2   1   2   3   4   5   1   3   3   3   2   3   2   1   1   3   1   2   1   1   3   312 911626 13   6   6  66 16   6666 93666   6   61666 52666611666 266 13633   2   6   61   666142121222222221222212222 8 31   1   1   2   2   2   2 2   2   6   6   6   6   6   6   6   6   642   3   2422123191221222114 832 61  6666220190,6543206520792173332616 23300 0.3837380746208951,31562427672553 0.4576585890,835123126
 5502   3   6   2   2   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   24   4   3   4   331   2   1   2   2   2   222   1   40   1   2   2   1   2   3   3   16666   666666666   266666666666666666666666666666666666666666666   9   3   1   2   2   2   2   166666666   5   5   4   5   3   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   1   2   2   2   2   2   3   1   1   1   2   7   2   1   4   3   2   2   1   4   4   3   6   6   6   3   3   3   6   3   6   2   3   4   1   5   2   2   2   3   2   2   3   3   3   3   2   5   2   5   5   2   1   2   2   2   1   2   2   1   1   1   2   3221411626 41   1   2   7 66   6611 513 9   2   222 6 66 66666666 666 71621   2   6   63   1 5254521222222222221222222 9 51   1   1   1   2   2   2 2   2   6   6   6   6   6   6   6   6   622   3   2122231111222121112 822 55  5  5320190,6550273732484436612414 93221 0.1111650561508222,10818506286782 0.1136131693,517591935
 5522   2   2   1   7   1   2   2   1   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   25   5   1   5   141   3   1   1   2   2   212   1   60   2   1   2   2   2   5   6   16666   666666666   566666666666666666666666666666666666666666666  12   3   1   2   2   2   2   166666666   5   5   5   4   3   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   1   2   2   1   2   2   3   1   1   1   1   1   2   4   4   3   1   4   2   4   4   4   6   6   6   6   4   4   5   5   6   2   2   5   3   7   2   2   3   3   4   4   4   4   3   4   4   7   2   5   5   5   1   2   1   1   1   1   1   1   1   1   4   4221311626 41   1   2   7 66   6611 412 6   2   222 6 36 1666666666 1116631   2   6   63   2 415122122222222222112122212 71   2   1   2   2   2   2 3   2   6   6   6   6   6   6   6   6   611   3   2322212111212221213 222 51  5  4420191                5522818 75400  1.12658496854811NA               1.558462615NA         
 5532   2   4   2   7   2   2   2   2   2   2   1   2   2   2122666666666666   36666   2   1   2   2   2   0   24   5   1   5   221   166666666666666666666126666   60   2   1   2   2   2   3   3   2   1   666666666   366666666666666666666666666666666666666666666   9   3   1   2   2   2   4   2   16666   5   5   3   5   5   1   3   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   1   2   1   2   2   1   2   2   2   1   1   1   9   7   9   4   9   3   2   3   2   4   3   3   6   6   6   3   3   5   3   3   1   2   2   7   1   5   2   2   2   3   2   1   1   3   2   3   3   9   2   9   9   5   3   2   2   1   1   1   1   1   1   1   6   4111411626 52   3   2   3 66   6616 83666   2   62666 2666666666666 6116611   2   6   61   666154222222212212121222222 9 82   1   2   1   2   2   2 4   2   6   6   6   6   6   6   6   6   612   3   2121112221122111211 521 32  3666120190,8716408964346826641414 12222 0.725675248946061NA               1.049749862NA         
 5551   2   5   1   3   2   2   1   2   2   2   2   2   2   2122666666666666   36666   2   2   1666666666666   25   5   3   3   421   166666666666666666666226666   50   1   1   1   2   2   2   3   2   1   1   1   1   5   5   6   1   2   1   2   2   2   2   2   1   7   2   1   2   2   2   4   166666666   5   5   5   5   4   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   2   1   2   1   2   1   2   2   1   1   7   2   7   2   2   2   3   3   3   3   4   4   3   6   1   3   3   3   4   3   3   6   4   2   8   1   3   2   4   3   3   2   3   2   3   2   4   3   5   2   5   5   4   2   2   3   1   1   1   2   1   1   1   4   4121011626 13   6   6  66 16   6666104666   6   61666 51666611666 466113611   1   1   22   666131221222222221222222222 7 61   1   1   2   2   2   2 3   2   6   6   6   6   6   6   6   6   632   2   2322123113221221113 514 48  4666120190,64894009248708 4432212 00111  0.360529197142110,4076641536310720.4607587440,669695572
 5562   2   4   2   9   2   2   2   1   1   2   2   2   2   2221   1   2   2   36666   2   2   1666666666666   24   5   2   5   321   166666666666666666666226666   30   1   2   1   2   2   2   2   2   1   1   1   1   2   5   6   1   1   1   2   2   2   2   2   1   9   2   1   2   2   2   3   36666   1   5   5   5   5   5   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   1   2   2   1   2   2   3   1   1   8   1   6   2   1   4   3   2   4   1   4   4   3   6   6   3   6   3   2   6   3   3   1   3   3   1   5   2   2   1   2   2   4   2   1   2   4   4   2   2   5   5   5   3   3   3   2   1   1   1   2   1   4   5   5211111626 53   6   6  66 16   6666 62666   6   61666 966616666666666 16611   2   6   61   66614311222221212212222222213101   1   1   1   2   2   2 3   2   6   6   6   6   6   6   6   6   612   3   2322211111221222113 625 20  2666120190,7854334591352774421818 70221 0.810027130588099NA                 0.6584438NA         
 5582   3   4   1   8   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   22   3   4   3   431   4   1   1   2   1   222   2   51   1   1   2   2   2   3   6   3   1   1   1   1   5   5   6666666666666666666666666666666666666  11   3   1   2   2   2   3   166666666   4   5   5   5   5   3   3   5   2   2   2   2   2   2   2   1   2   2   2   1   2   2   22   2   2   1   1   2   2   1   2   2   2   2   2   1   1   7   2   1   5   3   3   3   3   4   4   3   3   3   1   1   3   3   6   4   3   4   3   8   2   5   2   3   2   2   1   2   2   2   2   4   3  10   2   2   5   3   1   1   1   1   1   1   2   2   1   1   5   2211111626 41   1   2   5 16   6666 93511   6   611 1 42 566116666688 76632   2   6   61   66615522222221112122222222211 71   1   1   1   1   1   2 4   2   6   6   6   6   6   6   6   6   622   2   2122212114222211111 833 36  3  4420190,4116811112388884431616 90221  0.56872356274934NA               0.684085994NA         
 5592   3   4   2   6   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   23   4   3   3   331   4   1   1   2   2   212   3   60   2   1   2   2   2   4   6   3   1   1   1   1   4   5   6   1   1   1   2   2   2   2   2   1  11   3   1   2   2   2   4   166666666   1   5   3   4   2   4   4   5   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   1   2   1   2   1   2   2   5   4   2   6   3   7   2   2   3   3   2   3   3   4   3   5   4   4   1   4   3   4   4   4   1   3   2   4   1   2   2   3   2   2   2   2   3   2   3   3   2   5   2   3   5   3   1   1   2   2   1   2   1   2   2   1   3   322 811626 41   1   2   5 16   66661043 9   6   611 1 52 36611666 266 62643   1   2   32   66617421221222222122221221212 71   1   1   1   1   1   2 4   2   6   6   6   6   6   6   6   6   613   3   2121123222222211213 523 41  4  5420190,5737126209667583332616 65400 0.733069900078143NA               0.874283159NA         
 5602   2   4   28888   1   1   2   1   1   2   2   2   2   2122666666666666   36666   2   2   1666666666666   23   5   2   4   321   166666666666666666666216666   40   2   1   2   2   2   2   3   2   1   1   1   1   5   5   6   1   1   1   1   2   2   2   2   2   4   3   1   2   2   2   4   166666666   5   5   2   1   3   6   5   6   2   2   2   1   2   2   2   2   2   2   2   1   2   2   22   2   1   1   1   2   1   1   2   2   2   1   7   7   2   2   2   2   5   3   1   1   2   4   4   4   6   3   3   3   4   5   3   5   3   4   2   7   2   2   2   3   4   4   2   4   4   4   3   3   3   1   1   5   5   5   1   1   2   1   1   2   3   1   1   1   5   522 711626 13   6   6  66 16   6666104666   6   61666 3266661166666 6106611   2   6   62   666131222112212221222222222 8 71   1   2   2   2   2   2 4   2   6   6   6   6   6   6   6   6   642   2   2222242112222112114 421 41  4666120190,7041187068535922242515 90221 0.811208748840129NA               0.596014836NA         
 5612   2   5   2   1   2   2   1   2   2   2   2   2   2   2221   1   2   2   36666   2   2   1666666666666   24   5   1   5   321   3   2   1   2   2   222   3   50   1   2   2   2   2   3   3   3   1   1   1   1   5   5   5666666666666666666666666666666666666   5   2   2   2   1   2   2   166666666   1   5   3   5   5   4   4   6   1   2   2   2   2   2   2   2   1   1   2   2   2   2   22   1   1   2   1   2   2   2   2   2   4   2   2   2   1   4   4   5   6   3   2   4   2   4   4   2   5   6   3   1   4   5   5   5   69999   2   4   2   5   2   2   2   2   4   1   3   3   3   2   2   5   2   0   5   5   4   4   2   2   4   2   4   4   1   1   5   412 611626 13   6   6  66 16   6666 11666   6   61666 62666611666 666111633   2   6   63   1 5262221222222221222211221 6 21   2   2   1   2   2   2 2   1   1   2   2   2   2   2   2   2   212   2   2422112222222122124 523 56  5666220190,8330451388525892222111101221  3.94432393803942NA               2.372956813NA         
 5641   3   4   2   5   1   2   2   1   1   2   2   2   2   2122666666666666   36666   2   2   1666666666666   24   4   3   3   431   4   1   1   2   2   222   2   41   2   1   2   2   2   3   4   5   1   1   1   1   5   5   4666666666666666666666666666666666666  10   3   2   2   2   1   2   166666666   1   5   5   5   5   3   4   4   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   2   1   2   2   2   2   2   2   1   5   6   1   1   1   7   5   6   4   3   2   3   3   4   3   5   5   6   6   6   4   4   4   4   1   2   2   6   2   5   2   4   3   3   2   3   39999   3   3   3   5   2   2   5   5   2   3   3   2   1   1   1   1   1   1   5   322 611626 21   2   2   5 16   6666 932 7   6   611 1 52 56611666 666 52643   2   6   62   66615422122222222122221222210 42   1   1   2   2   2   2 2   2   6   6   6   6   6   6   6   6   622   2   2122212111212221214 534 54  5  6420190,5681132147798122232212 75400 0.1720036146718220,8191628576725740.1194888190,749357249
 5672   2   6   2   7   2   2   2   2   2   2   2   2   2   1221   1   2   2   36666   2   2   1666666666666   25   5   1   5   231   166666666666666666666216666   60   2   1   2   2   2   3   3   2   1   666666666   266666666666666666666666666666666666666666666  12   3   1   2   2   2   2   166666666   4   4   3   4   2   4   4   6   1   2   2   2   2   2   2   2   2   2   2   2   2   2   12   2   2   1   1   2   2   2   2   2   1   1   1   1   1   7   3   2   4   3   2   2   3   4   4   3   2   3   6   3   3   3   4   3   3   2   3   3   1   7   1   2   2   3   2   3   2   2   2   3   2   8   2   8   8   8   1   2   1   1   1   1   2   2   1   1   7   7111411626 73   6   6  66 66   6616 51666   2   62666 866626666666666116611   1   2   11   66616522122222222222122221213101   1   1   2   2   1   2 5   2   6   6   6   6   6   6   6   6   613   3   1121143231222211112 725 20  2666120190,9263434846092996631111104221  0.72191986507873NA               1.096268542NA         
 5681   2   5   2   8   2   1   1   2   2   1   1   1   1   2212   2   1   2   2   2   2   2   1666666666666   22   2   4   2   531   4   1   1   2   2   222   3   41   2   2   2   2   1   4   3   4   1   1   1   1   5   3   2666666666666666666666666666666666666  13   3   1   2   2   2   2   166666666   1   5   5   5   4   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   1   2   1   2   2   2   2   2   2   2   4   1   6   2   7   2   3   3   3   2   3   4   4   4   4   5   1   2   4   3   4   4   4   1   4   2   8   2   3   2   2   3   39999   3   3   3   29999   3   5   2   4   5   4   2   2   3   3   2   2   2   2   2   2   3   411 811612 21   2   2   6 16   6666115511   6   611 1 52 56611666 566 84643   2   6   61   66623432222122222122222222213101   1   1   1   1   1   2 5   2   6   6   6   6   6   6   6   6   631   2   1322222234222112123 634 36  3  3420190,2552301896786653341111108400 0.3582241599004240,6362617287680010.3313508040,524529641
 5691   2   4   3   3   2   2   1   2   2   2   2   2   2   2122666666666666   36666   2   1   2   2   2   0   24   2   4   2   421   3   1   1   2   2   222   2   50   2   1   2   2   2   3   5   4   1   1   1   1   5   5   6   1   3   1   1   1   2   2   2   2  10   3   1   2   2   2   4   166666666   3   5   4   5   4   5   5   5   2   2   2   2   2   2   2   1   2   2   2   2   2   2   11   1   1   2   1   2   2   2   2   2   3   2   1   2   1   7   2   2   3   3   3   3   4   4   4   3   3   6   3   6   3   3   3   3   2   1   2   4   1   3   2   2   2   2   2   2   2   2   2   4   3   5   2   5   5   5   1   1   4   2   4   3   4   3   1   1   5   512 911626 41   1   2   5 16   6666 622 6   6   611 1 32 3661166666 4116632   1   1   22   66614452222221222122222222211 61   2   2   2   2   2   2 3   2   6   6   6   6   6   6   6   6   622   3   2422134333222111113 533 61  6  5420190,3247578922424463322111108400  2.52473455080079NA               2.308463835NA         
 5702   2   2   2   3   2   2   2   2   2   2   2   2   2   1122666666666666   36666   2   2   1666666666666   24   5   2   4   231   166666666666666666666226666   30   2   1   2   2   2   2   2   2   1   666666666   466666666666666666666666666666666666666666666   7   3   1   2   2   2   2   166666666   5   5   2   5   3   6   6   6   2   2   2   2   2   2   2   1   2   2   2   2   2   2   12   2   2   1   2   2   2   1   2   2   4   1   1   1   5   1   3   2   3   3   2   2   3   2   3   3   6   6   6   3   6   3   3   3   6   2   2   3   1   5   2   1   4   4   1   4   1   1   1   4   1   5   1   9  10   9   2   2   1   1   1   1   1   1   1   1   9   9111311626 53   6   6  66 66   6616 51666   2   62666 1666666666666 5 26611   2   6   63   1 5135221222222222221222222 7 51   1   2   1   2   2   2 3   2   6   6   6   6   6   6   6   6   622   3   2212224122212221312 422 41  4666120190,7974170526103035511616 64400  1.22678573492405NA               1.210388579NA         
 5722   2   3   2   3   2   2   1   1   2   2   2   2   2   2221   1   2   2   36666   2   2   1666666666666   23   5   3   5   321   2   1   2   2   2   222   3   50   2   1   1   2   2   2   3   2   1   666666666   166666666666666666666666666666666666666666666   9   3   1   2   2   2   2   2   16666   4   5   5   5   5   5   5   5   2   2   2   2   2   2   2   1   1   2   2   2   2   2   22   2   2   2   1   2   2   1   2   2   4   1   1   1   2   7   2   1   1   3   1   2   2   3   3   3   1   1   1   3   3   3   1   1   1   2   3   3   1   4   1   3   4   4   2   4   3   3   2   3   3   7   1   5   5   4   1   3   1   1   1   2   1   1   1   1   5   5211411626 41   1   2   7 66   66111043 8   2   222 6 96 116666666666116221   1   2   11   66616522122222222222122221210 61   1   1   1   2   1   2 4   1   2   2   2   2   2   2   2   2   142   2   1121452111222121213 521 10  1  4320190,7048254280228186631313 60221  1.15612628198179NA               1.811972028NA         
